DATE_FOR,RTD_ST_CD,CustomerSegment,Tenure,Age,MART_STATUS,GENDER,CHANNEL1_6M,CHANNEL2_6M,CHANNEL3_6M,CHANNEL4_6M,CHANNEL5_6M,METHOD1_6M,RECENT_PAYMENT,PAYMENTS_6M,CHANNEL1_3M,CHANNEL2_3M,CHANNEL3_3M,CHANNEL4_3M,CHANNEL5_3M,METHOD1_3M,PAYMENTS_3M,NOT_DI_3M,NOT_DI_6M,EVENT1_30_FLAG,EVENT2_90_SUM,LOGINS,POLICYPURCHASECHANNEL,Call_Flag
5/13/2014,ST_S7,1,5.604381,55.800137,MS_S1,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,2,0,0
5/19/2014,ST_S7,1,5.620808,39.893224,MS_S2,M,1,3,0,2,0,7,0,7,0,2,0,1,0,3,3,0,1,0,0,1,0,0
5/14/2014,ST_S7,1,5.516769,43.82204,MS_S2,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2014,ST_S22,2,5.634497,41.489391,MS_S1,M,0,0,6,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0
5/14/2014,ST_S7,1,5.601643,69.341547,MS_S3,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S0,2,5.634497,49.508556,MS_S0,F,0,0,0,0,0,5,0,5,0,0,0,0,0,2,2,0,0,0,0,2,0,0
5/13/2014,ST_S7,2,5.631759,51.56742,MS_S2,M,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,2,3,1,0
5/13/2014,ST_S9,1,5.574264,30.806297,MS_S2,M,0,0,0,2,0,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5/16/2014,ST_S9,1,5.596167,56.43258,MS_S2,F,0,6,0,0,0,6,0,6,0,2,0,0,0,2,2,0,0,0,0,0,0,0
5/19/2014,ST_S25,1,10.302533,32.421629,MS_S1,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0
5/19/2014,ST_S9,1,5.631759,71.014374,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S7,1,5.604381,72.462697,MS_S1,F,0,3,0,3,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,1
5/16/2014,ST_S20,1,5.631759,37.152635,MS_S2,M,0,4,0,0,0,4,1,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,5.631759,29.237509,MS_S1,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2014,ST_S25,1,5.631759,28.002738,MS_S1,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0
5/16/2014,ST_S0,3,5.631759,36.676249,MS_S1,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5/19/2014,ST_S9,1,5.631759,60.240931,MS_S2,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S14,1,5.629021,36.336756,MS_S3,F,0,6,0,0,0,0,1,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0
5/18/2014,ST_S11,1,5.629021,56.402464,MS_S2,M,0,0,3,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S21,1,7.378508,60.068446,MS_S3,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/17/2014,ST_S36,2,5.593429,75.720739,MS_S2,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,1,0,0
5/14/2014,ST_S12,1,5.629021,58.869268,MS_S2,M,0,5,0,1,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/14/2014,ST_S7,1,5.629021,61.519507,MS_S1,F,0,2,0,4,0,3,0,6,0,1,0,2,0,2,3,0,0,0,0,0,0,1
5/18/2014,ST_S14,1,5.629021,52.898015,MS_S1,M,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/18/2014,ST_S38,1,5.629021,39.772758,MS_S2,F,0,0,0,0,0,3,0,7,0,0,0,0,0,1,3,0,0,0,0,3,0,0
5/14/2014,ST_S4,1,5.629021,37.771389,MS_S1,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/19/2014,ST_S16,2,5.629021,35.438741,MS_S2,F,0,3,3,0,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0
5/19/2014,ST_S16,2,5.629021,35.438741,MS_S2,F,0,3,3,0,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,1
5/19/2014,ST_S7,1,5.629021,68.194387,MS_S2,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,1,0,0,0
5/17/2014,ST_S0,1,5.549624,38.811773,MS_S3,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S0,2,5.629021,70.360027,MS_S2,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/2014,ST_S0,2,5.629021,50.581793,MS_S3,M,0,0,0,0,0,6,1,6,0,0,0,0,0,4,4,0,0,0,0,5,0,0
5/14/2014,ST_S9,1,5.601643,55.805613,MS_S0,F,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0
5/17/2014,ST_S39,1,15.318275,36.761123,MS_S1,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0
5/18/2014,ST_S7,2,5.626283,24.306639,MS_S1,F,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0
5/19/2014,ST_S27,1,5.626283,42.836413,MS_S1,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,3,1,0
5/16/2014,ST_S7,1,5.596167,40.930869,MS_S2,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,5,0,0
5/20/2014,ST_S7,2,5.494867,55.381246,MS_S3,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S24,1,5.626283,35.189596,MS_S2,F,0,0,0,0,0,0,1,6,0,0,0,0,0,0,4,0,0,0,1,1,0,0
5/17/2014,ST_S18,2,5.626283,38.275154,MS_S3,F,0,0,0,1,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5/16/2014,ST_S7,2,5.626283,26.510609,MS_S1,F,0,0,0,2,0,2,0,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0
5/18/2014,ST_S7,1,5.505818,74.094456,MS_S2,F,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S3,3,5.626283,32.651608,MS_S1,F,0,0,0,0,0,5,0,5,0,0,0,0,0,2,2,0,0,0,1,1,0,0
5/14/2014,ST_S7,1,5.601643,37.774127,MS_S2,F,0,0,0,0,8,0,0,8,0,0,0,0,5,0,5,0,0,0,0,0,0,0
5/17/2014,ST_S14,1,5.626283,36.271047,MS_S2,M,0,0,0,0,0,1,0,4,0,0,0,0,0,1,2,0,0,0,1,3,1,0
5/18/2014,ST_S7,1,5.607118,43.014374,MS_S2,F,0,0,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,1
5/18/2014,ST_S42,3,5.626283,47.613963,MS_S2,F,0,3,0,1,0,5,0,5,0,2,0,1,0,3,3,0,0,0,1,0,0,0
5/15/2014,ST_S7,2,5.626283,61.284052,MS_S1,F,0,0,0,6,0,6,0,6,0,0,0,3,0,3,3,0,0,0,0,0,0,0
5/19/2014,ST_S14,1,5.587953,58.757016,MS_S1,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S3,2,5.626283,74.450376,MS_S2,M,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2014,ST_S4,1,8.016427,41.995893,MS_S4,F,0,0,0,0,0,4,0,5,0,0,0,0,0,2,3,0,0,0,1,1,0,0
5/13/2014,ST_S7,NONE,5.604381,60.33128,MS_S2,M,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S2,1,5.557837,39.718001,MS_S2,M,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/20/2014,ST_S24,NONE,5.626283,60.892539,MS_S2,M,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S7,2,5.626283,70.291581,MS_S2,M,0,0,4,2,0,2,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S7,2,5.626283,50.135524,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S7,1,5.61807,47.712526,MS_S3,M,0,1,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,33,0,0
5/13/2014,ST_S7,NONE,5.623546,62.442163,MS_S2,M,0,0,0,0,0,3,1,3,0,0,0,0,0,2,2,0,0,0,1,1,1,0
5/19/2014,ST_S32,2,5.623546,66.179329,MS_S2,M,0,0,0,6,0,0,1,6,0,0,0,3,0,0,3,0,0,0,2,0,0,0
5/14/2014,ST_S32,1,5.601643,61.941136,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,1,0
5/19/2014,ST_S42,NONE,5.587953,41.645448,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S7,2,5.601643,50.540726,MS_S1,F,0,6,0,0,0,0,1,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S18,2,5.623546,29.431896,MS_S1,M,0,1,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/14/2014,ST_S16,1,5.601643,83.843943,MS_S0,F,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S9,2,5.620808,45.908282,MS_S2,M,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,2,1,0
5/18/2014,ST_S6,1,9.078713,31.433265,MS_S2,M,3,4,0,0,0,7,1,7,0,4,0,0,0,4,4,0,1,0,1,0,0,0
5/14/2014,ST_S7,1,5.601643,52.613279,MS_S2,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S25,1,5.620808,32.268309,MS_S2,M,2,0,0,1,0,2,0,6,0,0,0,0,0,0,3,0,1,0,0,1,0,0
5/14/2014,ST_S39,1,5.601643,60.043806,MS_S2,M,0,7,0,0,0,0,1,7,0,3,0,0,0,0,3,0,0,0,0,0,1,0
5/14/2014,ST_S6,1,5.601643,37.891855,MS_S2,F,0,6,0,0,0,6,1,6,0,3,0,0,0,3,3,0,0,0,1,0,0,0
5/13/2014,ST_S38,1,5.61807,34.836413,MS_S2,F,0,1,0,1,0,4,0,5,0,1,0,0,0,3,3,0,0,0,0,2,1,0
5/16/2014,ST_S4,1,5.511294,48.613279,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2014,ST_S7,1,5.61807,24.150582,MS_S1,M,0,5,0,1,0,3,0,6,0,2,0,1,0,0,3,0,0,0,0,0,1,0
5/17/2014,ST_S4,1,5.61807,62.042437,MS_S3,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/14/2014,ST_S11,1,5.601643,55.408624,MS_S0,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S12,1,5.587953,31.750856,MS_S1,M,0,0,0,0,0,6,1,6,0,0,0,0,0,3,3,0,0,0,0,4,1,0
5/13/2014,ST_S7,1,14.647502,43.526352,MS_S2,M,0,6,0,0,0,6,1,6,0,3,0,0,0,3,3,0,0,0,1,0,0,0
5/16/2014,ST_S14,1,5.615332,24.479124,MS_S1,F,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/2014,ST_S16,2,5.563313,59.017112,MS_S2,M,0,0,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,0,2,0,0,0
5/13/2014,ST_S7,1,5.615332,38.151951,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0
5/17/2014,ST_S4,1,5.593429,58.8282,MS_S2,M,0,0,0,0,4,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5/16/2014,ST_S7,1,5.609856,55.59206,MS_S2,F,0,0,0,0,0,4,0,5,0,0,0,0,0,2,2,0,0,0,1,1,0,0
5/15/2014,ST_S9,3,5.61807,58.518823,MS_S1,F,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,1,0,0,3,0,0
5/17/2014,ST_S9,1,5.615332,40.142368,MS_S1,F,0,0,0,0,0,7,0,7,0,0,0,0,0,4,4,0,0,0,1,3,0,0
5/18/2014,ST_S7,1,5.590691,31.874059,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/18/2014,ST_S38,2,5.615332,65.004791,MS_S1,F,0,0,0,0,0,8,0,9,0,0,0,0,0,5,6,0,0,0,0,1,0,0
5/18/2014,ST_S14,1,5.615332,56.695414,MS_S3,F,0,0,0,0,0,5,1,5,0,0,0,0,0,2,2,0,0,0,0,2,1,0
5/18/2014,ST_S7,2,5.615332,35.548255,MS_S1,F,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2014,ST_S0,2,5.601643,35.373032,MS_S2,M,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,3,0,0
5/14/2014,ST_S9,1,5.601643,57.333333,MS_S4,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,1,0,0,0
5/13/2014,ST_S34,1,7.893224,34.488706,MS_S2,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
5/17/2014,ST_S7,1,5.593429,55.416838,MS_S2,M,0,0,0,1,0,0,1,6,0,0,0,1,0,0,3,0,0,0,1,1,0,0
5/15/2014,ST_S0,1,5.615332,34.294319,MS_S1,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/16/2014,ST_S9,1,5.596167,62.28063,MS_S3,F,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/20/2014,ST_S6,1,5.585216,69.746749,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S34,1,5.601643,61.38809,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S42,1,5.590691,70.792608,MS_S2,F,0,0,3,1,0,1,0,4,0,0,2,1,0,1,3,0,0,0,1,0,0,0
5/20/2014,ST_S32,2,5.612594,33.1718,MS_S1,M,0,5,0,1,0,0,0,6,0,3,0,0,0,0,3,0,0,0,1,0,0,0
5/18/2014,ST_S2,1,5.612594,42.587269,MS_S2,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,2,1,0
5/14/2014,ST_S42,1,5.601643,75.52909,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S14,1,5.612594,35.893224,MS_S2,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/13/2014,ST_S12,1,5.604381,53.010267,MS_S2,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S4,3,5.612594,51.052704,MS_S3,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,1,0
5/14/2014,ST_S7,1,5.601643,41.456537,MS_S1,F,0,0,0,0,5,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,1,0
5/20/2014,ST_S12,2,5.612594,49.308693,MS_S4,F,0,0,4,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5/13/2014,ST_S0,1,5.612594,31.107461,MS_S1,F,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,4,0,0
5/15/2014,ST_S6,2,5.612594,51.624914,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,3,0,0
5/13/2014,ST_S36,1,5.519507,41.853525,MS_S1,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,2,1,0
5/17/2014,ST_S4,1,5.609856,53.429158,MS_S2,M,0,3,0,2,0,5,0,5,0,1,0,2,0,3,3,0,0,0,1,0,1,0
5/16/2014,ST_S7,1,5.568789,32.969199,MS_S1,F,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,1,2,1,0
5/19/2014,ST_S42,1,5.587953,67.997262,MS_S2,M,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S14,2,5.609856,48.205339,MS_S3,F,0,6,0,0,0,6,1,6,0,3,0,0,0,3,3,0,0,0,0,1,0,0
5/16/2014,ST_S7,2,5.609856,55.307324,MS_S4,F,0,0,0,0,0,17,1,17,0,0,0,0,0,11,11,0,0,0,1,6,0,0
5/19/2014,ST_S6,2,5.609856,59.195072,MS_S1,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2014,ST_S7,2,9.557837,41.240246,MS_S4,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/17/2014,ST_S7,2,5.609856,38.562628,MS_S3,M,4,3,0,0,0,7,0,7,1,3,0,0,0,4,4,1,1,0,0,0,0,0
5/18/2014,ST_S14,1,5.568789,35.493498,MS_S1,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S0,1,5.585216,44.054757,MS_S2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5/20/2014,ST_S3,1,5.609856,49.10883,MS_S2,M,2,0,0,3,0,9,0,9,0,0,0,1,0,5,5,0,1,0,2,3,0,0
5/13/2014,ST_S9,1,8.057495,28.290212,MS_S1,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,1,0,0,0
5/18/2014,ST_S38,3,5.609856,27.041752,MS_S1,F,5,0,0,0,0,6,1,6,2,0,0,0,0,3,3,1,1,0,0,3,1,0
5/13/2014,ST_S0,2,5.609856,57.284052,MS_S2,F,0,3,0,3,0,6,0,6,0,2,0,1,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S7,1,5.604381,32.046543,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,1,0
5/14/2014,ST_S0,1,5.516769,49.015743,MS_S4,F,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5/17/2014,ST_S48,2,5.607118,34.414784,MS_S1,M,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,1,1,0
5/14/2014,ST_S48,1,5.601643,45.845311,MS_S2,M,0,0,0,0,0,6,1,6,0,0,0,0,0,3,3,0,0,0,0,4,1,0
5/19/2014,ST_S23,1,5.587953,59.279945,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S11,1,5.607118,29.182752,MS_S1,F,0,2,0,5,0,7,0,7,0,1,0,3,0,4,4,0,0,0,0,0,0,0
5/17/2014,ST_S7,3,5.607118,32.449008,MS_S1,M,0,2,0,0,0,5,1,5,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/14/2014,ST_S7,1,5.601643,48.002738,MS_S1,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S7,2,5.607118,54.261465,MS_S1,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S11,1,5.607118,27.293635,MS_S1,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0
5/20/2014,ST_S4,1,5.500342,60.391513,MS_S3,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S7,2,5.514031,85.511294,MS_S1,F,0,2,0,3,0,0,0,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S20,1,5.601643,66.765229,MS_S1,M,0,1,5,0,0,0,1,6,0,1,2,0,0,0,3,0,0,0,1,0,0,0
5/16/2014,ST_S9,1,5.609856,58.94319,MS_S1,M,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/15/2014,ST_S19,1,5.607118,53.702943,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/13/2014,ST_S0,1,5.601643,47.712526,MS_S2,F,6,0,0,0,0,0,0,6,3,0,0,0,0,0,3,1,1,0,0,2,1,0
5/20/2014,ST_S21,1,5.585216,36.276523,MS_S1,F,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S6,1,5.607118,38.321697,MS_S2,M,3,1,0,1,0,5,0,5,3,0,0,0,0,3,3,1,1,0,0,1,0,0
5/15/2014,ST_S7,1,5.598905,60.487337,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S20,2,5.598905,38.236824,MS_S2,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,2,0,0
5/14/2014,ST_S7,1,5.607118,57.645448,MS_S3,M,0,5,0,1,0,5,1,6,0,4,0,0,0,4,4,0,0,0,0,0,0,0
5/13/2014,ST_S9,1,5.604381,53.601643,MS_S2,M,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1,2,0,0
5/14/2014,ST_S2,1,5.601643,77.779603,MS_S2,M,0,4,0,2,0,1,1,6,0,1,0,2,0,1,3,0,0,0,0,0,0,0
5/15/2014,ST_S4,1,21.94935,54.570842,MS_S4,F,0,5,0,1,0,0,0,6,0,2,0,1,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S0,1,5.596167,39.947981,MS_S1,M,0,5,0,0,0,5,0,5,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/15/2014,ST_S4,1,5.598905,34.557153,MS_S1,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,1,0,0
5/19/2014,ST_S7,2,5.607118,45.626283,MS_S1,M,0,0,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,2,0,0
5/14/2014,ST_S3,1,5.601643,33.366188,MS_S2,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,2,1,0
5/13/2014,ST_S36,1,5.604381,45.368925,MS_S2,M,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S16,1,5.604381,48.542094,MS_S2,F,0,0,0,0,0,4,0,8,0,0,0,0,0,1,2,0,0,0,0,2,1,0
5/14/2014,ST_S7,1,5.604381,48.093087,MS_S3,F,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,1,3,0,0
5/13/2014,ST_S4,1,5.604381,33.828884,MS_S1,F,0,0,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,2,1,0
5/13/2014,ST_S9,1,5.607118,44.837782,MS_S2,M,0,0,0,0,6,0,1,6,0,0,0,0,3,0,3,0,0,0,1,0,0,0
5/20/2014,ST_S0,2,5.604381,41.587953,MS_S2,M,0,0,0,0,0,7,0,7,0,0,0,0,0,3,3,0,0,0,0,5,0,0
5/20/2014,ST_S0,2,5.604381,41.587953,MS_S2,M,0,0,0,0,0,7,0,7,0,0,0,0,0,3,3,0,0,0,0,5,0,0
5/15/2014,ST_S11,1,5.598905,46.729637,MS_S2,M,0,5,0,0,0,5,0,5,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/20/2014,ST_S16,1,5.585216,53.593429,MS_S2,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S6,2,5.604381,32.862423,MS_S2,F,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S7,1,5.604381,37.316906,MS_S2,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,3,0,0
5/13/2014,ST_S7,1,5.604381,62.171116,MS_S1,F,0,0,0,0,0,4,0,4,0,0,0,0,0,3,3,0,0,0,1,1,1,0
5/13/2014,ST_S7,1,5.604381,50.617385,MS_S4,F,0,0,0,0,0,2,0,11,0,0,0,0,0,0,6,0,0,0,0,1,0,0
5/13/2014,ST_S14,1,5.604381,49.240246,MS_S4,F,0,5,0,1,0,6,1,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S7,1,5.604381,54.603696,MS_S2,F,0,0,0,1,5,0,0,6,0,0,0,1,2,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S7,1,5.598905,72.21629,MS_S2,M,0,2,4,0,0,0,0,6,0,1,2,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S12,1,5.604381,26.625599,MS_S1,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,1,0
5/13/2014,ST_S9,1,5.604381,37.232033,MS_S2,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0
5/13/2014,ST_S9,1,7.400411,47.403149,MS_S1,M,0,2,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5/15/2014,ST_S25,1,5.598905,53.968515,MS_S2,F,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S14,NONE,5.604381,31.411362,MS_S2,M,0,0,0,0,5,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S7,1,5.604381,51.676934,MS_S2,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S25,1,5.604381,55.416838,MS_S3,F,0,0,5,0,1,0,0,6,0,0,2,0,1,0,3,0,0,0,0,2,0,0
5/20/2014,ST_S7,2,5.604381,29.013005,MS_S4,F,0,5,0,0,0,5,0,5,0,3,0,0,0,3,3,0,0,0,2,0,0,0
5/13/2014,ST_S17,1,5.604381,58.784394,MS_S1,M,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S0,1,5.604381,50.516085,MS_S1,M,0,0,0,0,0,6,1,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/13/2014,ST_S0,1,5.604381,41.409993,MS_S3,M,0,0,0,0,0,6,0,6,0,0,0,0,0,2,2,0,0,0,0,3,1,0
5/14/2014,ST_S7,1,5.601643,28.947296,MS_S2,F,0,0,0,0,0,1,0,5,0,0,0,0,0,1,3,0,0,0,0,1,0,0
